range_names,Longitude,Latitude
Eucalyptus racemosa,152.25,-28.92
Eucalyptus racemosa,152.3,-32.5
Eucalyptus racemosa,152.3474676,-27.30270955
Eucalyptus racemosa,152.35,-32.48
Eucalyptus racemosa,152.3667,-30.05
Eucalyptus racemosa,152.38,-32.1
Eucalyptus racemosa,152.38,-24.98
Eucalyptus racemosa,152.42,-28.62
Eucalyptus racemosa,152.43,-31.62
Eucalyptus racemosa,152.431103,-32.165597
Eucalyptus racemosa,152.5,-32.1
Eucalyptus racemosa,152.525,-28.5
Eucalyptus racemosa,152.5833333,-26.56666667
Eucalyptus racemosa,152.5924591,-26.45687652
Eucalyptus racemosa,152.6333,-30.1
Eucalyptus racemosa,152.7,-27.1
Eucalyptus racemosa,152.8,-31.72
Eucalyptus racemosa,152.8008919,-31.26528275
Eucalyptus racemosa,152.825788,-26.25687589
Eucalyptus racemosa,152.83,-31.6
Eucalyptus racemosa,152.83,-31.08
Eucalyptus racemosa,152.8333,-26.5833
Eucalyptus racemosa,152.8424524,-25.89020994
Eucalyptus racemosa,152.85,-31.55
Eucalyptus racemosa,152.85,-26.3667
Eucalyptus racemosa,152.88,-25.68
Eucalyptus racemosa,152.8841931,-26.88195023
Eucalyptus racemosa,152.9,-30.85
Eucalyptus racemosa,152.9,-26.5
Eucalyptus racemosa,152.9166667,-30.66666667
Eucalyptus racemosa,152.9167,-26.35
Eucalyptus racemosa,152.93,-25.83
Eucalyptus racemosa,152.9424565,-26.9068741
Eucalyptus racemosa,152.95,-30.9333
Eucalyptus racemosa,152.95,-30.8833
Eucalyptus racemosa,152.95,-26.85
Eucalyptus racemosa,152.9618964,-26.12882
Eucalyptus racemosa,152.9667,-26.3833
Eucalyptus racemosa,152.9675265,-26.9652837
Eucalyptus racemosa,152.9833333,-26.8
Eucalyptus racemosa,153,-30.65
Eucalyptus racemosa,153,-29.95
Eucalyptus racemosa,153,-27.5
Eucalyptus racemosa,153,-26.2167
Eucalyptus racemosa,153,-25.93
Eucalyptus racemosa,153.0103,-26.8578
Eucalyptus racemosa,153.0480556,-26.00805555
Eucalyptus racemosa,153.05,-29.93333333
Eucalyptus racemosa,153.0624549,-26.9271513
Eucalyptus racemosa,153.0667,-30.9
Eucalyptus racemosa,153.0667,-27.5333
Eucalyptus racemosa,153.07,-31.05
Eucalyptus racemosa,153.0800288,-27.64278194
Eucalyptus racemosa,153.0833333,-25.25
Eucalyptus racemosa,153.0841166,-26.08187513
Eucalyptus racemosa,153.0841175,-26.24854143
Eucalyptus racemosa,153.084119,-26.565208
Eucalyptus racemosa,153.084125,-27.58187232
Eucalyptus racemosa,153.1,-26.38
Eucalyptus racemosa,153.100585,-27.78944834
Eucalyptus racemosa,153.1167,-26.7333
Eucalyptus racemosa,153.12,-25.37
Eucalyptus racemosa,153.1333,-30.3167
Eucalyptus racemosa,153.141407,-25.99167306
Eucalyptus racemosa,153.1424528,-26.77354011
Eucalyptus racemosa,153.1458605,-27.53472619
Eucalyptus racemosa,153.1757776,-25.25687673
Eucalyptus racemosa,153.1757903,-27.57353857
Eucalyptus racemosa,153.192457,-27.62353842
Eucalyptus racemosa,153.2,-30.01666667
Eucalyptus racemosa,153.2167,-28.1833
Eucalyptus racemosa,153.22,-29.97
Eucalyptus racemosa,153.2333,-29.8
Eucalyptus racemosa,153.2386,-24.9367
Eucalyptus racemosa,153.25,-29.93333
Eucalyptus racemosa,153.25,-29.35
Eucalyptus racemosa,153.2507922,-28.08187081
Eucalyptus racemosa,153.2508636,-28.23194681
Eucalyptus racemosa,153.2975,-24.9983
Eucalyptus racemosa,153.3175323,-28.63194613
Eucalyptus racemosa,153.32,-28.17
Eucalyptus racemosa,153.33,-29.38
Eucalyptus racemosa,153.3333,-29.0833
Eucalyptus racemosa,153.35,-29.5
Eucalyptus racemosa,153.4,-28.62
Eucalyptus racemosa,153.4,-27.5
Eucalyptus racemosa,153.4091173,-27.09020498
Eucalyptus racemosa,153.4121748,-27.04447394
Eucalyptus racemosa,153.4167,-28.55
Eucalyptus racemosa,153.4167,-27.85
Eucalyptus racemosa,153.4174534,-27.58187076
Eucalyptus racemosa,153.4270369,-27.64184284
Eucalyptus racemosa,153.4305116,-28.06214776
Eucalyptus racemosa,153.4528313,-27.49891046
Eucalyptus racemosa,153.4550003,-27.42308801
Eucalyptus racemosa,153.47,-27.67
Eucalyptus racemosa,153.55,-28.55
Eucalyptus radiata,142.5166667,-37.1333333
Eucalyptus radiata,143.3333333,-38.6083333
Eucalyptus radiata,143.7333,-38.5
Eucalyptus radiata,143.8833333,-37.4166667
Eucalyptus radiata,143.8951,-37.7388
Eucalyptus radiata,144.0333333,-38.38333333
Eucalyptus radiata,144.1833333,-37.8
Eucalyptus radiata,144.2666667,-37.8
Eucalyptus radiata,144.3,-37.5167
Eucalyptus radiata,144.5667,-37.4833
Eucalyptus radiata,145,-37.4167
Eucalyptus radiata,145.0167,-38.3833
Eucalyptus radiata,145.1166667,-37.5
Eucalyptus radiata,145.2,-37.45
Eucalyptus radiata,145.2166667,-37.9333333
Eucalyptus radiata,145.2666667,-37.61666667
Eucalyptus radiata,145.3464,-37.5347
Eucalyptus radiata,145.3819,-37.8333
Eucalyptus radiata,145.4167,-37.5833
Eucalyptus radiata,145.4333333,-38.3666667
Eucalyptus radiata,145.7031,-37.9606
Eucalyptus radiata,145.7233,-38.006100000000004
Eucalyptus radiata,145.9068,-38.7301
Eucalyptus radiata,146.034375,-41.815289
Eucalyptus radiata,146.062012,-41.725692
Eucalyptus radiata,146.117704,-41.54862
Eucalyptus radiata,146.134372,-41.698621
Eucalyptus radiata,146.145862,-41.839834
Eucalyptus radiata,146.160629,-41.352651
Eucalyptus radiata,146.220632,-41.633204
Eucalyptus radiata,146.22369,-41.548619
Eucalyptus radiata,146.25,-38.1833333
Eucalyptus radiata,146.2833333,-38.9666667
Eucalyptus radiata,146.3517,-39.0361
Eucalyptus radiata,146.3668,-37.0916
Eucalyptus radiata,146.400991,-38.615268
Eucalyptus radiata,146.4666667,-38.8333333
Eucalyptus radiata,146.65,-36.72
Eucalyptus radiata,146.7666667,-36.7666667
Eucalyptus radiata,146.9166667,-38.18333333
Eucalyptus radiata,147.0833333,-38.16666667
Eucalyptus radiata,147.5833333,-37.0833333
Eucalyptus radiata,147.88,-36.9
Eucalyptus radiata,148.0833333,-37.03333333
Eucalyptus radiata,148.25,-37.16666667
Eucalyptus radiata,148.3096,-37.0631
Eucalyptus radiata,148.7512388,-37.69845254
Eucalyptus radiata,148.8666667,-37.1333333
Eucalyptus radiata,149.1333,-37.0667
Eucalyptus radiata,149.3833,-36.6917
Eucalyptus radiata,149.5055556,-36.375
Eucalyptus radiata,149.5333333,-36.2972222
Eucalyptus radiata,149.55,-35.8417
Eucalyptus radiata,149.5639,-36.0042
Eucalyptus radiata,149.5833,-35.95
Eucalyptus radiata,149.62,-36.77
Eucalyptus radiata,149.6667,-37.2667
Eucalyptus radiata,149.7667,-35.55
Eucalyptus radiata,150.05,-33.65
Eucalyptus radiata,150.1430556,-33.3675
Eucalyptus radiata,150.2217732,-32.7533555
Eucalyptus radiata,150.25,-33.6
Eucalyptus radiata,150.282778,-33.733889
Eucalyptus radiata,150.3178,-34.4719
Eucalyptus radiata,150.5833333,-34.55
Eucalyptus radiata,143.3,-37.0667
Eucalyptus radiata,143.4445639,-38.54219167
Eucalyptus radiata,143.5,-38.4833
Eucalyptus radiata,143.5,-38.4167
Eucalyptus radiata,143.6903,-38.4639
Eucalyptus radiata,143.7167,-37.6167
Eucalyptus radiata,143.75,-37.6667
Eucalyptus radiata,143.7833,-37.75
Eucalyptus radiata,143.8,-38.58
Eucalyptus radiata,143.8167,-37.6833
Eucalyptus radiata,143.8181,-38.4708
Eucalyptus radiata,143.9153,-37.8083
Eucalyptus radiata,143.9833,-38.3333
Eucalyptus radiata,143.9833,-37.7
Eucalyptus radiata,144.1667,-37.85
Eucalyptus radiata,144.2333,-37.9167
Eucalyptus radiata,144.3343992,-37.3653599
Eucalyptus radiata,144.5333,-37.4
Eucalyptus radiata,144.6,-37.3167
Eucalyptus radiata,144.6167,-37.5167
Eucalyptus radiata,144.935,-38.3592
Eucalyptus radiata,145.1167,-38.3667
Eucalyptus radiata,145.1333,-37.9917
Eucalyptus radiata,145.1333333,-38.15
Eucalyptus radiata,145.1333333,-37.4166667
Eucalyptus radiata,145.2167,-37.75
Eucalyptus radiata,145.2691667,-37.76777778
Eucalyptus radiata,145.27,-37.85
Eucalyptus radiata,145.28,-38.1
Eucalyptus radiata,145.31231,-37.93806
Eucalyptus radiata,145.3333,-38.3167
Eucalyptus radiata,145.3667,-37.7333
Eucalyptus radiata,145.4167,-37.7833
Eucalyptus radiata,145.53,-38
Eucalyptus radiata,145.5343879,-37.64868462
Eucalyptus radiata,145.55,-38.3
Eucalyptus radiata,145.5833,-37.2833
Eucalyptus radiata,145.6167,-38.3333
Eucalyptus radiata,145.625,-37.9833
Eucalyptus radiata,145.6333,-38.1333
Eucalyptus radiata,145.65,-37.75
Eucalyptus radiata,145.6667,-36.85
Eucalyptus radiata,145.6833,-37.5667
Eucalyptus radiata,145.7167,-37.3667
Eucalyptus radiata,145.72,-36.98
Eucalyptus radiata,145.7267,-37.455
Eucalyptus radiata,145.7827778,-37.7377778
Eucalyptus radiata,145.7833,-38.0833
Eucalyptus radiata,145.809828,-41.839545
Eucalyptus radiata,145.8167,-37.7
Eucalyptus radiata,145.93,-38.17
Eucalyptus radiata,145.97,-36.78
Eucalyptus radiata,145.9833,-38.8667
Eucalyptus radiata,146.0063296,-37.86534889
Eucalyptus radiata,146.05,-37.3833
Eucalyptus radiata,146.1,-36.8833
Eucalyptus radiata,146.1390833,-41.611
Eucalyptus radiata,146.1667,-38.3833
Eucalyptus radiata,146.1675,-38.1125
Eucalyptus radiata,146.2,-38.0667
Eucalyptus radiata,146.22,-38.67
Eucalyptus radiata,146.2333,-36.9333
Eucalyptus radiata,146.25,-38.1167
Eucalyptus radiata,146.3389,-37.1958
Eucalyptus radiata,146.37,-36.93
Eucalyptus radiata,146.4333,-36.8
Eucalyptus radiata,146.7177178,-38.51534643
Eucalyptus radiata,146.75,-36.55
Eucalyptus radiata,146.85,-36.7167
Eucalyptus radiata,146.85,-36.25
Eucalyptus radiata,146.9833,-36.75
Eucalyptus radiata,147.0667,-36.85
Eucalyptus radiata,147.1,-37.75
Eucalyptus radiata,147.2333,-37.5333
Eucalyptus radiata,147.4167,-36.05
Eucalyptus radiata,147.8167,-36.8833
Eucalyptus radiata,147.8167,-36.3167
Eucalyptus radiata,147.8167,-36.0667
Eucalyptus radiata,148.1667,-37.05
Eucalyptus radiata,148.2333,-37.2667
Eucalyptus radiata,148.5167,-36.9667
Eucalyptus radiata,148.5333,-36.35
Eucalyptus radiata,148.6166667,-36.41666667
Eucalyptus radiata,148.6169,-36.1853
Eucalyptus radiata,148.97069,-37.44241
Eucalyptus radiata,149.1343141,-35.39864769
Eucalyptus radiata,149.2833,-36.0167
Eucalyptus radiata,149.3,-34.45
Eucalyptus radiata,149.3158333,-36.6416667
Eucalyptus radiata,149.4167,-36.2
Eucalyptus radiata,149.45,-36.83
Eucalyptus radiata,149.45,-35.58
Eucalyptus radiata,149.4833333,-34.46666667
Eucalyptus radiata,149.5,-35.1333
Eucalyptus radiata,149.52,-35.42
Eucalyptus radiata,149.5388889,-36.2333333
Eucalyptus radiata,149.55,-36.1
Eucalyptus radiata,149.5667,-35.5833
Eucalyptus radiata,149.5711,-36.3517
Eucalyptus radiata,149.5833,-37.3167
Eucalyptus radiata,149.6167,-35.55
Eucalyptus radiata,149.6176399,-35.24864375
Eucalyptus radiata,149.6333,-35.8
Eucalyptus radiata,149.6333,-35.7167
Eucalyptus radiata,149.65,-36.93
Eucalyptus radiata,149.65,-36.6
Eucalyptus radiata,149.65,-35.4
Eucalyptus radiata,149.6583,-36.0042
Eucalyptus radiata,149.6833,-36.4
Eucalyptus radiata,149.6833,-35.25
Eucalyptus radiata,149.7,-35.95
Eucalyptus radiata,149.75,-37.2167
Eucalyptus radiata,149.75,-34.3
Eucalyptus radiata,149.7833,-33.8667
Eucalyptus radiata,149.8,-36.0667
Eucalyptus radiata,149.8,-34.4333
Eucalyptus radiata,149.8,-34.3333
Eucalyptus radiata,149.8,-34
Eucalyptus radiata,149.85,-36.2333
Eucalyptus radiata,149.85,-35.5833
Eucalyptus radiata,149.85,-35.4
Eucalyptus radiata,149.8667,-35.65
Eucalyptus radiata,149.87,-34.32
Eucalyptus radiata,149.8833,-37.4667
Eucalyptus radiata,149.9,-34.75
Eucalyptus radiata,149.9053,-34.2031
Eucalyptus radiata,149.9167,-35.4833
Eucalyptus radiata,149.9167,-35.4
Eucalyptus radiata,149.9167,-35.25
Eucalyptus radiata,149.9167,-34.1
Eucalyptus radiata,149.92,-33.78
Eucalyptus radiata,149.9478,-35.5547
Eucalyptus radiata,149.9667,-35.4333
Eucalyptus radiata,149.97,-36.23
Eucalyptus radiata,149.97,-34.53
Eucalyptus radiata,149.9833333,-36.3916667
Eucalyptus radiata,149.9916667,-36.3416667
Eucalyptus radiata,150,-35.48
Eucalyptus radiata,150,-34.72
Eucalyptus radiata,150.0009445,-32.89863521
Eucalyptus radiata,150.0139,-35.13
Eucalyptus radiata,150.0333,-35.2833
Eucalyptus radiata,150.0333,-35.2333
Eucalyptus radiata,150.05,-33.88
Eucalyptus radiata,150.08,-34.28
Eucalyptus radiata,150.1,-34.7
Eucalyptus radiata,150.1009665,-35.26530737
Eucalyptus radiata,150.1167,-35.7
Eucalyptus radiata,150.12,-35.1
Eucalyptus radiata,150.15,-36.2167
Eucalyptus radiata,150.15,-34.13
Eucalyptus radiata,150.1666667,-33.48333333
Eucalyptus radiata,150.1667,-35.1833
Eucalyptus radiata,150.18,-34.35
Eucalyptus radiata,150.2,-32.85
Eucalyptus radiata,150.2176368,-35.73197396
Eucalyptus radiata,150.2192,-34.62
Eucalyptus radiata,150.2291667,-33.4375
Eucalyptus radiata,150.23,-33.3
Eucalyptus radiata,150.25,-32.9
Eucalyptus radiata,150.2667,-35.4
Eucalyptus radiata,150.2667,-35.35
Eucalyptus radiata,150.2667,-34.5833
Eucalyptus radiata,150.2667,-33.55
Eucalyptus radiata,150.2833,-35.1667
Eucalyptus radiata,150.2833,-33.5
Eucalyptus radiata,150.284528,-34.8984264
Eucalyptus radiata,150.3,-34.65
Eucalyptus radiata,150.3,-33.6833
Eucalyptus radiata,150.3167,-33.6333
Eucalyptus radiata,150.33,-34.6
Eucalyptus radiata,150.33,-33.78
Eucalyptus radiata,150.35,-33.45
Eucalyptus radiata,150.35,-32.83
Eucalyptus radiata,150.3638233,-34.55009691
Eucalyptus radiata,150.375,-33.75
Eucalyptus radiata,150.38,-34.68
Eucalyptus radiata,150.38,-33.5
Eucalyptus radiata,150.4,-32.75
Eucalyptus radiata,150.4166667,-34.48333333
Eucalyptus radiata,150.4861111,-34.6416667
Eucalyptus radiata,150.5,-34.35
Eucalyptus radiata,150.5266667,-34.4302778
Eucalyptus radiata,150.5820851,-34.61321604
Eucalyptus radiata,150.6616426,-34.61476785
Eucalyptus radiata,145.9669444,-36.8505556
Eucalyptus radiata,146.1611111,-36.8311111
Eucalyptus radiata,146.2363889,-36.8227778
Eucalyptus radiata,146.6591667,-36.8283333
Eucalyptus radiata,146.6755556,-36.9230556
Eucalyptus radiata,146.7208333,-36.4686111
Eucalyptus radiata,146.8952778,-37.0108333
Eucalyptus radiata,146.92,-36.7
Eucalyptus radiata,147.0291667,-36.8838889
Eucalyptus radiata,147.1,-36.72
Eucalyptus radiata,147.13,-36.68
Eucalyptus radiata,147.2,-36.77
Eucalyptus radiata,147.3,-35.9333
Eucalyptus radiata,147.475,-35.8625
Eucalyptus radiata,147.5183333,-36.2338889
Eucalyptus radiata,147.75,-36.1333333
Eucalyptus radiata,147.7919,-35.8289
Eucalyptus radiata,147.9,-36.35
Eucalyptus radiata,148.05,-37.7
Eucalyptus radiata,148.11361110000001,-35.8605556
Eucalyptus radiata,148.12,-35.62
Eucalyptus radiata,148.13,-36.22
Eucalyptus radiata,148.1333,-35.7333
Eucalyptus radiata,148.17,-36.33
Eucalyptus radiata,148.1833,-36.4
Eucalyptus radiata,148.25,-35.25
Eucalyptus radiata,148.2833333,-35.5
Eucalyptus radiata,148.3167,-35.4
Eucalyptus radiata,148.33,-36.5
Eucalyptus radiata,148.3667,-35.2833
Eucalyptus radiata,148.42,-35.65
Eucalyptus radiata,148.42,-35.48
Eucalyptus radiata,148.42,-35.3753
Eucalyptus radiata,148.4333,-35.8833
Eucalyptus radiata,148.45,-35.5667
Eucalyptus radiata,148.4860556,-35.6774722
Eucalyptus radiata,148.5167,-35.2167
Eucalyptus radiata,148.5333,-35.05
Eucalyptus radiata,148.6,-35.15
Eucalyptus radiata,148.7,-35.4
Eucalyptus radiata,148.7667,-35.3833
Eucalyptus radiata,148.8,-35.4333
Eucalyptus radiata,148.8167,-35.3
Eucalyptus radiata,148.8333,-35.6667
Eucalyptus radiata,148.85,-35.2333
Eucalyptus radiata,148.8667,-35.4667
Eucalyptus radiata,148.8667,-35.3333
Eucalyptus radiata,148.8833333,-37.58333333
Eucalyptus radiata,148.9167,-35.4167
Eucalyptus radiata,148.9167,-35.2833
Eucalyptus radiata,148.9333,-35.4833
Eucalyptus radiata,148.9667,-34.75
Eucalyptus radiata,148.9833,-35.8667
Eucalyptus radiata,148.9978,-35.7181
Eucalyptus radiata,149,-35.5833
Eucalyptus radiata,149.05,-35.3333
Eucalyptus radiata,149.05,-33.0667
Eucalyptus radiata,149.0667,-35.4333
Eucalyptus radiata,149.075,-37.1667
Eucalyptus radiata,149.12,-33.13
Eucalyptus radiata,149.1883333,-33.16583333
Eucalyptus radiata,149.1917,-35.5083
Eucalyptus radiata,149.35,-36.75
Eucalyptus radiata,149.5833,-35.4333
Eucalyptus radiata,149.5886,-37.2144
Eucalyptus radiata,149.6833,-37.3667
Eucalyptus radiata,149.7,-35.55
Eucalyptus radiata,149.7,-32.87
Eucalyptus radiata,149.859234,-35.320784
Eucalyptus radiata,151.1,-30.38333333
Eucalyptus radiata,151.1333,-31.45
Eucalyptus radiata,151.2633333,-31.48027778
Eucalyptus radiata,151.3333,-31.1667
Eucalyptus radiata,151.3833333,-31.36666667
Eucalyptus radiata,151.42,-31.42
Eucalyptus radiata,151.47,-31.83
Eucalyptus radiata,151.53,-31.18
Eucalyptus radiata,151.58,-31.83
Eucalyptus radiata,151.5833,-30.9833
Eucalyptus radiata,151.6,-31.53
Eucalyptus radiata,151.6,-30.38
Eucalyptus radiata,151.73,-29.73
Eucalyptus radiata,151.73,-29.63
Eucalyptus radiata,151.7333333,-30.6
Eucalyptus radiata,151.75,-31.55
Eucalyptus radiata,151.82,-31.18
Eucalyptus radiata,151.8258187,-28.92354376
Eucalyptus radiata,151.8333,-29.7
Eucalyptus radiata,151.85,-30.55
Eucalyptus radiata,151.85353,-30.86383
Eucalyptus radiata,151.8783959,-30.13889864
Eucalyptus radiata,151.8833333,-30.06666667
Eucalyptus radiata,151.92,-31.33
Eucalyptus radiata,151.9333,-29.6
Eucalyptus radiata,151.95,-30.0167
Eucalyptus radiata,151.9667,-31.2667
Eucalyptus radiata,151.98,-30.15
Eucalyptus radiata,151.9833,-30.5
Eucalyptus radiata,151.9833333,-29.65
Eucalyptus radiata,152,-30.28
Eucalyptus radiata,152,-29.4333
Eucalyptus radiata,152,-28.83
Eucalyptus radiata,152.0083157,-28.88354285
Eucalyptus radiata,152.0333333,-29.63333333
Eucalyptus radiata,152.05,-31.3
Eucalyptus radiata,152.05,-28.9833
Eucalyptus radiata,152.0608333,-29.51833333
Eucalyptus radiata,152.0667,-30.2833
Eucalyptus radiata,152.0828,-28.6878
Eucalyptus radiata,152.0888889,-28.7708333
Eucalyptus radiata,152.1,-28.87
Eucalyptus radiata,152.1167,-29.2667
Eucalyptus radiata,152.1333,-30.5
Eucalyptus radiata,152.1667,-30.6
Eucalyptus radiata,152.17,-28.93
Eucalyptus radiata,152.2133628,-30.36021962
Eucalyptus radiata,152.2167,-30.5
Eucalyptus radiata,152.245,-30.4436
Eucalyptus radiata,152.25,-30.5833
Eucalyptus radiata,152.28,-30.48
Eucalyptus radiata,152.301017,-29.124669
Eucalyptus radiata,152.3167,-29.5
Eucalyptus radiata,152.35,-30.4
Eucalyptus radiata,152.4,-30.48333333
Eucalyptus radiata,152.4166667,-29.58333333
Eucalyptus radiata,152.42,-30.42
Eucalyptus rameliana,120,-24.1667
Eucalyptus rameliana,120.0333,-22.1833
Eucalyptus rameliana,120.0846957,-24.13199741
Eucalyptus rameliana,120.1459895,-24.14908993
Eucalyptus rameliana,120.15,-24.08333333
Eucalyptus rameliana,120.1611012,-22.09207463
Eucalyptus rameliana,120.1667,-24.2
Eucalyptus rameliana,120.3,-24.3
Eucalyptus rameliana,120.3333333,-24.08333333
Eucalyptus rameliana,120.38720000000001,-24.6106
Eucalyptus rameliana,120.437222,-24.210556
Eucalyptus rameliana,120.4730556,-24.95916667
Eucalyptus rameliana,120.5013625,-24.2486613
Eucalyptus rameliana,120.5294,-23.9544
Eucalyptus rameliana,120.5297,-24.4908
Eucalyptus rameliana,120.6036,-25.0794
Eucalyptus rameliana,120.6588889,-25.2525
Eucalyptus rameliana,120.6844444,-25.085
Eucalyptus rameliana,120.7055627,-25.03268004
Eucalyptus rameliana,120.7152778,-24.61666667
Eucalyptus rameliana,120.7576773,-25.03981783
Eucalyptus rameliana,120.7890833,-23.94783333
Eucalyptus rameliana,121.3396111,-23.96755556
Eucalyptus raveretiana,145.85,-19.875
Eucalyptus raveretiana,146.43971,-20.12927298
Eucalyptus raveretiana,146.5513166,-20.12111357
Eucalyptus raveretiana,146.6378783,-20.07466988
Eucalyptus raveretiana,146.6928,-20.0514
Eucalyptus raveretiana,146.75,-19.77
Eucalyptus raveretiana,146.7833,-19.8167
Eucalyptus raveretiana,146.85,-20.08
Eucalyptus raveretiana,147.15,-20.65
Eucalyptus raveretiana,147.25,-20
Eucalyptus raveretiana,147.3425008,-20.17358073
Eucalyptus raveretiana,147.5591658,-20.45691238
Eucalyptus raveretiana,147.7056861,-20.51915833
Eucalyptus raveretiana,147.7167,-20.5667
Eucalyptus raveretiana,147.7414488,-20.47976419
Eucalyptus raveretiana,147.7591624,-20.20691257
Eucalyptus raveretiana,147.8416667,-20.55833333
Eucalyptus raveretiana,147.8491667,-20.75527778
Eucalyptus raveretiana,147.8639,-20.6028
Eucalyptus raveretiana,148.0758252,-20.24024474
Eucalyptus raveretiana,148.1091584,-20.34024428
Eucalyptus raveretiana,148.15,-20.15
Eucalyptus raveretiana,148.1667,-20.25
Eucalyptus raveretiana,148.2,-21.0667
Eucalyptus raveretiana,148.2508262,-21.08187461
Eucalyptus raveretiana,148.2591598,-21.17357428
Eucalyptus raveretiana,148.28,-21.25
Eucalyptus raveretiana,148.3,-21.35
Eucalyptus raveretiana,148.3074818,-21.18790861
Eucalyptus raveretiana,148.3675557,-21.1819818
Eucalyptus raveretiana,148.37,-21.57
Eucalyptus raveretiana,148.4091591,-21.49023942
Eucalyptus raveretiana,148.4574921,-21.55273905
Eucalyptus raveretiana,148.4619444,-21.76277778
Eucalyptus raveretiana,148.5,-20.83
Eucalyptus raveretiana,148.5,-20.6667
Eucalyptus raveretiana,148.5008207,-20.49857574
Eucalyptus raveretiana,148.52,-21.47
Eucalyptus raveretiana,148.525,-21.83027778
Eucalyptus raveretiana,148.542488,-20.79024125
Eucalyptus raveretiana,148.57,-21.1416667
Eucalyptus raveretiana,148.5833,-21.5833
Eucalyptus raveretiana,148.5833,-20.6333
Eucalyptus raveretiana,148.6333,-21.1333
Eucalyptus raveretiana,148.6333,-20.8167
Eucalyptus raveretiana,148.6367,-21.6039
Eucalyptus raveretiana,148.6750536,-21.63281307
Eucalyptus raveretiana,148.68,-21.68
Eucalyptus raveretiana,148.7064671,-21.49916327
Eucalyptus raveretiana,148.7321683,-21.97415408
Eucalyptus raveretiana,148.75,-21.5833
Eucalyptus raveretiana,148.7924887,-21.77357048
Eucalyptus raveretiana,148.85,-21.63
Eucalyptus raveretiana,148.9167,-21.8
Eucalyptus raveretiana,148.942487,-21.8402364
Eucalyptus raveretiana,149.0355,-21.857
Eucalyptus raveretiana,149.1424818,-21.20690442
Eucalyptus raveretiana,149.1591485,-21.2735708
Eucalyptus raveretiana,149.1667,-21.3333
Eucalyptus raveretiana,149.2508146,-21.41523666
Eucalyptus raveretiana,149.5758179,-23.17356349
